11,4438717695,41276033@N08,b998f440c9,4041,5,10,0,0,dxrazor
11,4527973049,49503196733@N01,2a2d80339e,4016,5,10,0,0,jaco
20,7040681321,64029466@N03,1308c308f7,7263,8,10,1,0,larayaporlaesquinita
11,5074110198,20906419@N05,152b2a404d,4148,5,10,0,0,bulos
11,5185988985,28730853@N07,5a10b32e78,4154,5,10,1,3,maurh
11,5322519443,23276049@N00,57d40cb643,5004,6,10,1,3,jubilo
11,4617251860,14143029@N04,44a06ac0b9,4071,5,12,1,0,pacopenha
11,5655084324,47793431@N02,865f45536f,5023,6,10,0,0,jriverals
11,5108853911,14143029@N04,93f3c4f394,1384,2,5,1,0,pacopenha
11,5702551296,57700974@N03,c6ae47c298,2546,3,5,1,0,faperezm
11,6003832095,94886198@N00,0c8f227e2c,6132,7,10,1,0,evilsoul
11,6958420977,65490390@N08,ae2ae728c5,7182,8,5,1,0,expedicaoinfinitahighway
20,4590966282,49963757@N06,b889421937,3321,4,10,1,0,sandiapm
11,5383305504,38998402@N04,e27a87c47a,5130,6,10,1,0,m-a-u_p-h-o-t-o
11,5389329588,56643705@N04,4bbab53a22,5215,6,10,1,0,armandolj
11,5651756927,47793431@N02,25412a53a5,5063,6,10,0,0,jriverals
11,5827656242,23276049@N00,a6be8f2002,3133,4,5,1,3,jubilo
11,6006411228,38077650@N06,b8eefb14a3,6124,7,10,0,0,edamak
11,4799862764,24250326@N03,c811224543,4120,5,10,1,0,chuchoramirez
11,5186486174,8063328@N06,34d4eb9b95,4129,5,10,1,1,gtps
11,5382707731,38998402@N04,b2c6278423,5288,6,10,1,0,m-a-u_p-h-o-t-o
11,5917923242,32981090@N00,8fded87997,6133,7,2,1,0,beco
20,4590345931,49963757@N06,e36bc49af2,4067,5,10,1,0,sandiapm
11,5511217551,48663733@N05,1fb20755cd,5058,6,10,1,0,randomaron
11,5676110505,57799637@N03,38c5f3fda8,5187,6,5,1,0,valloid
11,5652980521,80651083@N00,23717076fc,5183,6,10,1,0,
20,6090826092,22512795@N04,10d81d5f09,6068,7,10,1,0,jesusito2008
20,5583977223,21101795@N02,8e6f7ea8ac,5017,6,10,1,0,lizzieninjagirl
11,5115951651,41276033@N08,b491cb64df,4152,5,10,0,0,dxrazor
11,5219103143,54356056@N08,cbc4210630,4110,5,10,1,0,aliruv
11,5834099515,25761464@N07,a4b1473d55,2734,3,10,0,0,mr_hotasice
20,6212245997,61268578@N04,6b35b3581d,6232,7,10,1,0,
11,6104661719,56643705@N04,96e189195b,6186,7,10,0,0,armandolj
11,6341599233,25761464@N07,fa3b72febf,6116,7,10,0,0,mr_hotasice
20,4590345823,49963757@N06,16226304c3,4005,5,10,1,0,sandiapm
11,4459236478,29109750@N00,7129f96dbb,4052,5,5,1,3,nekrum
11,5403254705,49503196733@N01,ef1b461847,5100,6,10,0,0,jaco
11,5052946311,34019234@N08,fe744833db,4090,5,10,0,0,cristianmarin
11,5323126158,23276049@N00,45f97a7840,5288,6,10,1,3,jubilo
20,4590345529,49963757@N06,7fdc82cb19,4064,5,10,1,0,sandiapm
11,5512298027,32021842@N05,548035c63f,5213,6,10,0,0,hjgerardo
11,6066729200,56643705@N04,66a2b9a4f9,6203,7,10,0,0,armandolj
11,6546169913,25761464@N07,b7b929eeea,7004,8,10,0,0,mr_hotasice
20,4590344901,49963757@N06,0029d66f2d,4037,5,10,1,0,sandiapm
11,4889091681,89015036@N00,abd115702d,4093,5,10,1,0,belmoniaco
20,5584554718,21101795@N02,d7e755ba6d,5226,6,10,1,0,lizzieninjagirl
11,6157089552,72293965@N00,c4f2f70cbf,6209,7,10,1,0,chuchogm
11,6465609897,51326562@N05,8727a5e05b,7166,8,10,1,0,peniqueproductions
20,5584546244,21101795@N02,b5a68edd1a,5305,6,10,1,0,lizzieninjagirl
11,4453386112,14143029@N04,4074308333,2623,3,10,1,0,pacopenha
11,5652535052,45233580@N07,141300b499,5268,6,10,0,0,k_bito
11,6465788783,51326562@N05,c0e89523fc,7017,8,10,1,0,peniqueproductions
20,5584537372,21101795@N02,edbb98fc0d,5178,6,10,1,0,lizzieninjagirl
11,6644185557,25761464@N07,ce8a7d568c,7172,8,10,0,0,mr_hotasice
20,5584436964,21101795@N02,1d2650880e,5183,6,10,1,0,lizzieninjagirl
11,5478266080,56643705@N04,802f539796,5300,6,10,1,0,armandolj
11,6131006645,89015036@N00,619403001d,6208,7,10,1,0,belmoniaco
11,6710304201,25761464@N07,ec51183904,7174,8,10,0,0,mr_hotasice
20,5584429454,21101795@N02,7edddcb83c,5174,6,10,1,0,lizzieninjagirl
20,5584411696,21101795@N02,debb4031c9,5173,6,10,1,0,lizzieninjagirl
11,5250709528,51444048@N07,e0b86951d4,5281,6,10,1,0,davidbrubios
11,5403240655,49503196733@N01,94e8b4f1d1,5099,6,10,0,0,jaco
11,5632306540,57799637@N03,f671d2807d,5142,6,10,1,0,valloid
11,5798304485,55390303@N07,6d11a5152b,3161,4,5,1,0,
20,5584400400,21101795@N02,2cd50f8c6b,5172,6,10,1,0,lizzieninjagirl
11,6905302318,49850957@N04,8a0db1fb84,5115,6,5,1,0,thebasstardson
11,5426847169,69581877@N00,92af530419,5132,6,10,1,0,leoncio
11,7051981241,49850957@N04,f1b1ea727f,7215,8,10,1,0,thebasstardson
11,5186484218,8063328@N06,cb6a052f59,4154,5,10,1,1,gtps
11,5390600153,47793431@N02,90cb574547,5133,6,10,0,0,jriverals
11,7007014667,25761464@N07,c82cbafe57,7199,8,10,0,0,mr_hotasice
20,5584253668,21101795@N02,a1c5de5e48,5301,6,10,1,0,lizzieninjagirl
11,4453385988,14143029@N04,98026c25d8,2779,3,5,1,0,pacopenha
11,5348751189,12512219@N06,d1ae83a59f,5242,6,10,1,0,jorgecortesmx
11,4492353405,48637819@N00,c76fac59be,4004,5,5,1,0,manuperez
20,5584225002,21101795@N02,a205bb86a1,5222,6,10,1,0,lizzieninjagirl
11,6005863199,38077650@N06,54a5d884d9,6122,7,5,1,0,edamak
11,4921589330,12512219@N06,4fb7e08744,4094,5,5,1,0,jorgecortesmx
11,6576842873,25761464@N07,a091211baf,7009,8,10,0,0,mr_hotasice
20,5583933659,21101795@N02,0c2bd92cc8,5131,6,10,1,0,lizzieninjagirl
11,5285030122,28730853@N07,77a31d9ee6,5125,6,10,1,3,maurh
20,5583920863,21101795@N02,54fdfba4e4,5225,6,10,1,0,lizzieninjagirl
11,4446608067,14143029@N04,5a1226d224,2749,3,10,0,0,pacopenha
11,5008353428,36249884@N00,bc06d45231,4112,5,10,1,0,hesenrre
11,5186579154,28730853@N07,9a54466db4,4149,5,10,0,3,maurh
11,4955521874,12512219@N06,f2152998e1,4152,5,10,1,0,jorgecortesmx
64,5895934445,58164141@N04,0d7f33ce2d,6021,7,10,1,0,mxnuelsg
11,5427468352,69581877@N00,92d7d9a3ea,5054,6,10,1,0,leoncio
11,6465795481,51326562@N05,4703d2e60a,7028,8,5,1,0,peniqueproductions
11,5389554352,12512219@N06,c07ed7361e,5136,6,10,0,0,jorgecortesmx
11,5382795953,12512219@N06,1a7b47f038,5168,6,10,1,0,jorgecortesmx
20,5583892521,21101795@N02,d4ab19cbbf,5143,6,10,1,0,lizzieninjagirl
20,5583792749,21101795@N02,c8fd9f4ff9,5060,6,10,1,0,lizzieninjagirl
20,5583782303,21101795@N02,13a88ef4b6,5069,6,10,1,0,lizzieninjagirl
11,5376510342,12512219@N06,e7346a4bca,5164,6,5,1,0,jorgecortesmx
20,5583773089,21101795@N02,55090dd5d6,5177,6,10,1,0,lizzieninjagirl
11,5658036113,80651083@N00,1e6a2132b5,5147,6,10,1,0,
20,5583763559,21101795@N02,b0932f9f0d,5265,6,10,1,0,lizzieninjagirl
20,5583762075,21101795@N02,ac6967162e,5015,6,10,1,0,lizzieninjagirl
11,4488529568,78736882@N00,6faac877d6,2684,3,5,1,0,bernardojohannsen
11,6081997754,38077650@N06,c352770e10,6205,7,10,0,0,edamak
11,4440188944,14143029@N04,38896f97aa,4032,5,10,1,0,pacopenha
11,5633113631,47793431@N02,46125ffe00,5027,6,10,0,0,jriverals
11,4978464136,12512219@N06,b20bbe5641,4125,5,10,1,0,jorgecortesmx
20,5583647437,21101795@N02,f4ba9fa6d2,5177,6,10,1,0,lizzieninjagirl
20,5583624721,21101795@N02,32367bcb85,5017,6,10,1,0,lizzieninjagirl
11,5437063720,56643705@N04,38fcea343c,5220,6,5,1,0,armandolj
11,4460877565,32492213@N06,8771fd1556,2692,3,10,1,0,isaackiyo
11,5265722596,41276033@N08,2c5f31df05,5046,6,10,0,0,dxrazor
11,5630029330,80651083@N00,f63b7f6ec8,5110,6,10,1,0,
20,4590965874,49963757@N06,809d7ed23b,4037,5,10,1,0,sandiapm
11,5398556095,12512219@N06,829f4fa3a7,5251,6,10,1,0,jorgecortesmx
20,4590965244,49963757@N06,253342713b,4064,5,10,1,0,sandiapm
11,5429387523,25184435@N00,cc6ef5e307,5298,6,5,1,0,argote
11,6501086307,21838863@N05,a0c370183f,7165,8,10,0,1,tukatuka
11,6475002201,25761464@N07,275919fbfc,7143,8,10,0,0,mr_hotasice
20,4590964868,49963757@N06,8474ffed2d,4034,5,10,1,0,sandiapm
11,5630525067,80651083@N00,e7175ae487,5066,6,10,1,0,
11,5688351058,80651083@N00,7a60928f95,5141,6,10,1,0,
20,4590345373,49963757@N06,c254064c34,4055,5,10,1,0,sandiapm
11,6372879237,25761464@N07,5ef291384c,6227,7,10,0,0,mr_hotasice
20,4590344545,49963757@N06,7ae826e7bc,4033,5,10,1,0,sandiapm
11,4796884923,12512219@N06,22511aa1f3,4138,5,10,1,0,jorgecortesmx
20,5587335432,21101795@N02,f4be01085b,5307,6,10,1,0,lizzieninjagirl
20,5587318968,21101795@N02,afac16544d,5022,6,10,1,0,lizzieninjagirl
11,6005859407,38077650@N06,5a0d0e5b6d,6145,7,10,1,0,edamak
11,5185885221,8063328@N06,1e768271be,1015,2,10,1,1,gtps
11,5149536141,8063328@N06,f56546cfb6,4111,5,5,1,1,gtps
20,5587286016,21101795@N02,82710e8b3d,5134,6,10,1,0,lizzieninjagirl
11,6156543574,62841817@N05,bc3371bf8a,6063,7,10,1,0,luajr
11,5388969873,12512219@N06,a68c9c009b,5178,6,10,1,0,jorgecortesmx
11,5670605782,80651083@N00,05e1fece4e,5147,6,10,1,0,
20,5586681119,21101795@N02,ed14976850,5062,6,10,1,0,lizzieninjagirl
20,5437429438,8477852@N07,61f80054ff,5213,6,10,1,0,
11,6178205799,38077650@N06,6d7b269bae,6152,7,10,0,0,edamak
11,4570502970,14143029@N04,3427c6a631,3500,4,12,1,0,pacopenha
20,5431792777,8477852@N07,f5abecd05c,5099,6,10,1,0,
11,6082000328,38077650@N06,364015e758,6186,7,10,0,0,edamak
11,5838645607,80651083@N00,3df13c24af,3568,4,10,1,4,
11,5425380469,25761464@N07,e788c47cb6,5295,6,10,0,0,mr_hotasice
11,5687404578,80651083@N00,608b4f6d97,5290,6,10,1,0,
20,5424372322,8477852@N07,ed0eae3ac3,5295,6,10,1,0,
11,5659921606,80651083@N00,74fa42b9bd,5301,6,10,1,0,
11,5845742283,47655542@N00,e97695f8db,3617,4,10,1,0,
20,5019249847,34183391@N04,e78feabd26,4130,5,10,1,0,benzodiacepinaycaldodegallina
11,5116464564,41276033@N08,222281732a,1107,2,10,0,0,dxrazor
11,6005861343,38077650@N06,0e2b0cb381,6002,7,10,0,0,edamak
11,5039658228,32021842@N05,3ea30969aa,4112,5,10,0,0,hjgerardo
10,5903916506,10632426@N05,3fa145e822,6037,7,10,1,0,
11,5645509883,80651083@N00,5557486e3a,5229,6,5,1,0,
10,5903831416,10632426@N05,dd491d920e,5278,6,10,1,0,
11,5143928758,8063328@N06,90dd23e2f4,1111,2,10,1,1,gtps
11,4617253584,14143029@N04,44c07f0bd3,3383,4,12,1,0,pacopenha
11,6338943960,80651083@N00,383d294fcb,6039,7,10,1,0,
11,5632990801,80651083@N00,16221a22bd,5069,6,10,1,0,
10,5903417973,10632426@N05,dee7f1618c,5234,6,10,1,0,
11,5147950700,8063328@N06,a5d774ed33,1361,2,10,1,1,gtps
11,5661123675,80651083@N00,6fc10e056d,5068,6,10,1,0,
11,4917769059,25761464@N07,3e0b3442e0,4079,5,10,0,0,mr_hotasice
11,5664439260,80651083@N00,e37e296ee6,5067,6,10,1,0,
10,5903916508,10632426@N05,3106a023ed,6099,7,10,1,0,
21,7052276069,30924326@N05,72f575b8a0,5464,6,10,1,1,arrggg
61,6492881183,54064570@N03,1662bccfdf,7154,8,10,1,0,irish4adventure
61,6560033671,34235577@N03,17caff877a,7160,8,10,1,0,heartinhawaii
61,6728439323,70008209@N03,26e791b231,7017,8,10,1,0,aldeazamatulum
61,4900837725,31624444@N04,69e3a96eb5,4073,5,10,1,1,dahveedgr
61,4976852406,28092414@N03,3f3b6e8298,4083,5,10,1,0,
61,5052516957,40994954@N07,7f11dee1e8,4149,5,10,1,0,robertoavila
61,5415805022,77401434@N00,a9d7344bab,4080,5,10,1,0,rscandel
61,5491295549,7630637@N02,85177aee74,5131,6,10,1,0,ysnp
61,5500783053,10092242@N00,b426550af4,5179,6,10,1,1,grahamhisskoul
61,5500783617,10092242@N00,75c6dc3e68,5136,6,10,1,1,grahamhisskoul
61,5500783825,10092242@N00,6e556acdec,5091,6,10,1,1,grahamhisskoul
61,5500784103,10092242@N00,7dbb27f169,5220,6,10,1,1,grahamhisskoul
61,5500784357,10092242@N00,b1089d5668,5012,6,10,1,1,grahamhisskoul
61,5500785137,10092242@N00,41d02ab8c1,5219,6,10,1,1,grahamhisskoul
61,5501378910,10092242@N00,94a1f6f688,5100,6,10,1,1,grahamhisskoul
61,5501559808,10092242@N00,24345c4d55,5013,6,10,1,1,grahamhisskoul
61,5687587319,7721494@N02,3ca27beb91,5026,6,10,1,0,washing_machine
61,5702351820,28521932@N05,cdb2b69a8e,3513,4,10,1,0,memo-franco
61,5702413638,28521932@N05,256496789d,5221,6,10,1,0,memo-franco
61,5772143015,62782304@N05,36c1e4ea80,3335,4,10,1,0,veaexcursiones
61,5772612858,62782304@N05,ece43b9f55,5182,6,10,1,0,veaexcursiones
61,5772621096,62782304@N05,0d111b1a71,5221,6,10,1,0,veaexcursiones
61,5772699834,62782304@N05,98149e12d6,5181,6,10,1,0,veaexcursiones
61,6270175252,58755999@N05,6583f48537,6091,7,10,1,0,ashleiggh
61,6576636593,70008209@N03,65d1221625,7149,8,10,1,0,aldeazamatulum
61,5345424822,52161730@N06,f53563cf03,5123,6,10,1,0,damianlanda
61,5359144129,24580998@N08,d13b2ac61b,5203,6,10,1,0,
61,5500784631,10092242@N00,6334d18442,5252,6,10,1,1,grahamhisskoul
61,5501377310,10092242@N00,8961e1193a,5060,6,10,1,1,grahamhisskoul
61,5541754502,25823362@N04,253f8e8e11,5295,6,10,1,0,spencerslife
61,6341492102,40768964@N04,9c5ec2d322,6223,7,10,1,0,
61,6591434485,87415060@N00,714209966d,7028,8,10,1,0,surimage
61,4404594004,44124323703@N01,c5d37b88c4,2502,3,10,1,0,holycola
61,5392999897,58157206@N02,c68a46f9d0,5097,6,10,1,0,comefilm
61,5393000045,58157206@N02,b4262c7d24,5294,6,10,1,0,comefilm
61,5393597060,58157206@N02,00a3718513,5051,6,10,1,0,comefilm
61,5393597234,58157206@N02,31c7ba3c83,5053,6,10,1,0,comefilm
61,5492615256,7630637@N02,cb0a9ba9b2,5020,6,10,1,0,ysnp
61,5495690125,10092242@N00,d5bc03bace,5178,6,10,1,1,grahamhisskoul
61,5495691683,10092242@N00,726b8b4b58,5219,6,10,1,1,grahamhisskoul
61,5495692957,10092242@N00,b0e273505d,5136,6,10,1,1,grahamhisskoul
61,5504534083,7162432@N04,627f3461f6,5056,6,10,1,0,mrtickles
61,5505513635,7162432@N04,70667103ec,5293,6,10,1,0,mrtickles
61,5580797010,54367330@N00,ec1a3d8fcc,5298,6,10,1,1,jpgetz
61,5629589413,62756481@N00,86f12ac5ed,5303,6,10,1,0,leopoldoesteban
61,5629628401,62756481@N00,1cb5f664ed,5302,6,10,1,0,leopoldoesteban
61,5630198636,62756481@N00,c9f1093b20,5183,6,10,1,0,leopoldoesteban
61,5701805069,28521932@N05,5a42ca7c86,5222,6,10,1,0,memo-franco
61,6270170906,58755999@N05,4918a57f2c,6041,7,10,1,0,ashleiggh
61,6773631674,17214797@N00,aa1f1af89e,7204,8,10,1,0,3dphoto
61,6798568014,40009249@N07,8887886dd1,7048,8,10,1,0,meelisvill
61,5627302659,62756481@N00,cb998810ca,5101,6,10,1,0,leopoldoesteban
61,5638009788,62756481@N00,91f79a2cb3,5190,6,10,1,0,leopoldoesteban
61,5640829991,12649100@N05,17e86100bd,5013,6,10,1,0,jhgg
61,5829761564,29012420@N03,b32fb5468c,3518,4,10,1,0,elissar82
61,6017770906,35799977@N02,931aecc6f6,6012,7,10,1,0,evaherber
61,5495955200,7153539@N07,cf9e32a562,5092,6,10,1,0,enrguerrero
61,5640762547,18911301@N00,db980106a6,5055,6,10,1,0,blaircraft
61,5377217012,28546494@N06,d8b5e6d6a9,5003,6,10,1,0,jasonnemeth
61,5499653502,13879362@N02,2b60f186ba,5292,6,10,1,0,mrrully
61,5629604855,62756481@N00,68d51edd7b,5109,6,10,1,0,leopoldoesteban
